,Suburb,Address,Rooms,Type,Price,Method,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,Lattitude,Longtitude,Regionname
17123,Glen Iris,142 Summerhill Rd,3,h,1855000,S,7.3,3,1,1,680,155,-37.86166,145.07455,Southern Metropolitan
17124,Glen Waverley,323 Gallaghers Rd,5,h,2500000,PI,16.7,5,5,2,1042,152,-37.88811,145.1764,Eastern Metropolitan
17125,Glen Waverley,6 Goodin Gr,3,h,2420000,S,16.7,3,2,2,830,152,-37.8758,145.16235,Eastern Metropolitan
17126,Glen Waverley,42 Maylands Cr,4,h,1080000,SA,16.7,4,2,1,655,152,-37.90396,145.17267,Eastern Metropolitan
17127,Glen Waverley,54 Torwood Av,4,h,1400500,S,16.7,4,2,2,799,152,-37.8836,145.18661,Eastern Metropolitan
17128,Glenroy,55 Grandview St,3,h,880000,PI,11.2,3,2,3,619,140,-37.70994,144.90987,Northern Metropolitan
17129,Glenroy,25 Hilda St,3,h,550000,VB,11.2,3,1,1,308,93,-37.6988,144.93355,Northern Metropolitan
17130,Glenroy,41A Morell St,2,t,525000,S,11.2,2,1,1,136,120.5,-37.70227,144.94815,Northern Metropolitan
17131,Gowanbrae,47 Balerno Cir,3,h,665000,S,12.9,3,2,2,217,134,-37.70864,144.89595,Western Metropolitan
17132,Gowanbrae,64 Gowanbrae Dr,3,h,770000,PI,12.9,3,2,2,450,186,-37.70703,144.89501,Western Metropolitan
17133,Greensborough,10 Avandina Cr,4,h,1120000,S,16.1,4,2,2,771,197,-37.69216,145.11166,Northern Metropolitan
17134,Greensborough,3/3 Echuca Rd,2,t,670000,PI,16.1,2,1,1,188,153,-37.70945,145.10708,Northern Metropolitan
17135,Greensborough,87 Hailes St,3,h,637000,S,16.1,3,1,1,467,153,-37.69977,145.09765,Northern Metropolitan
17136,Greensborough,57 Henry St,3,h,808000,S,16.1,3,1,2,581,120,-37.71636,145.10116,Northern Metropolitan
17137,Greensborough,23 Sunrise Dr,4,h,930000,PI,16.1,4,2,4,920,151,-37.68286,145.12333,Northern Metropolitan
17138,Greensborough,131 Warralong Av,5,h,931000,SP,16.1,5,3,2,533,256,-37.71897,145.10378,Northern Metropolitan
17139,Greensborough,35 Yando St,3,h,767000,S,16.1,3,1,2,557,153,-37.69723,145.09726,Northern Metropolitan
17140,Greenvale,28 Frontier Av,3,h,588000,S,20.4,3,2,2,313,121,-37.61354,144.88646,Northern Metropolitan
17141,Greenvale,48 Horizon Bvd,4,h,620000,S,20.4,4,2,2,316,154,-37.61756,144.88815,Northern Metropolitan
17142,Greenvale,15 MacLaren Ct,5,h,800000,SP,20.4,5,2,3,870,317,-37.64775,144.9034,Northern Metropolitan
17143,Greenvale,9 Moffat Ct,4,h,690000,S,20.4,4,2,2,659,223,-37.64688,144.89904,Northern Metropolitan
17144,Greenvale,26 Perugia Av,4,h,677000,S,20.4,4,2,2,312,0,-37.62439,144.88629,Northern Metropolitan
17145,Greenvale,9 Posy St,3,h,703000,S,20.4,3,2,2,415,177,-37.62525,144.87738,Northern Metropolitan
17146,Hadfield,90 Hilton St,3,h,685000,SP,11.2,3,1,2,550,107,-37.70202,144.94064,Northern Metropolitan
17147,Hampton,24A Bridge St,2,h,1330000,S,13.8,2,1,1,451,187,-37.94502,145.00516,Southern Metropolitan
17148,Hampton,12 Gillies St,2,h,1458000,S,13.8,2,1,2,329,187,-37.9394,145.00733,Southern Metropolitan
17149,Hampton,94 Orlando St,4,h,2595000,S,13.8,4,2,2,545,187,-37.9348,144.99725,Southern Metropolitan
17150,Hampton East,1 Henrietta St,4,t,1180000,PI,13.8,4,3,2,674,6178,-37.93825,145.036,Southern Metropolitan
17151,Hawthorn,342 Auburn Rd,3,h,1702000,S,5.3,3,1,1,658,105,-37.83148,145.04315,Southern Metropolitan
17152,Hawthorn,17 Belgrave St,2,h,1500000,S,5.3,2,1,2,303,105,-37.82839,145.04116,Southern Metropolitan
17153,Hawthorn,4 Rae St,4,h,3500000,VB,5.3,4,2,2,660,294,-37.81706,145.04341,Southern Metropolitan
17154,Hawthorn,46 Robinson Rd,5,h,3120000,PI,5.3,5,2,3,670,105,-37.83282,145.04094,Southern Metropolitan
17155,Hawthorn,64 Wattle Rd,2,h,1265000,S,5.3,2,1,2,280,105,-37.82518,145.03205,Southern Metropolitan
17156,Hawthorn East,41 Leura Gr,4,h,3575000,S,6.2,4,2,2,667,310,-37.83738,145.05106,Southern Metropolitan
17157,Heathmont,14 Mont Ct,4,h,1050000,S,21.3,4,3,4,893,250,-37.828,145.25283,Eastern Metropolitan
17158,Heidelberg Heights,26 Altona St,4,h,1320000,S,8.8,4,2,4,811,145,-37.74724,145.05528,Eastern Metropolitan
17159,Heidelberg Heights,11 Dougharty Rd,3,h,800000,VB,8.8,3,2,1,583,106.5,-37.7356,145.05839,Eastern Metropolitan
17160,Heidelberg Heights,79 Edwin St,3,h,975000,PI,8.8,3,1,2,598,106.5,-37.75144,145.05025,Eastern Metropolitan
17161,Highett,13 George St,4,h,1535000,S,16,4,2,2,1101,158,-37.9485,145.032,Southern Metropolitan
17162,Highett,43 Wilson St,3,h,1420000,S,16,3,1,3,606,158,-37.94773,145.02679,Southern Metropolitan
17163,Highett,4 Worthing Rd,3,h,1350000,S,16,3,1,2,670,158,-37.9477,145.03877,Southern Metropolitan
17164,Hillside,33 Allenby Rd,5,h,650000,PI,18,5,2,2,666,157,-37.70382,144.75342,Western Metropolitan
17165,Hillside,175 Community Hub,4,h,640000,PI,18,4,2,4,650,180,-37.69971,144.74623,Western Metropolitan
17166,Hillside,22 Penlow Ct,3,h,550000,SP,18,3,2,1,474,159,-37.68944,144.74707,Western Metropolitan
17167,Hoppers Crossing,10 Derrimut Rd,3,h,482500,S,18.4,3,1,6,624,112,-37.89091,144.68096,Western Metropolitan
17168,Hoppers Crossing,24 Fourth Av,3,h,500000,VB,18.4,3,1,2,532,142,-37.87991,144.6981,Western Metropolitan
17169,Hoppers Crossing,9 Hughes St,3,h,535000,S,18.4,3,2,2,560,142,-37.87062,144.6853,Western Metropolitan
17170,Hoppers Crossing,7 McMillan Ct,3,h,530000,S,18.4,3,1,3,748,122,-37.86505,144.69352,Western Metropolitan
17171,Hoppers Crossing,27 Quarrion Ct,3,h,473000,S,18.4,3,2,1,392,108,-37.85095,144.67452,Western Metropolitan
17172,Hoppers Crossing,13 Rodney Ct,3,h,450000,VB,18.4,3,1,4,530,142,-37.86805,144.70763,Western Metropolitan
17173,Hoppers Crossing,45 Spring Dr,3,h,602000,S,18.4,3,2,5,640,142,-37.87209,144.69629,Western Metropolitan
17174,Hoppers Crossing,8 Stella Wy,3,h,475000,S,18.4,3,1,1,345,180,-37.87161,144.69305,Western Metropolitan
17175,Hughesdale,10 Bowen St,4,h,815000,S,12.3,4,2,2,455,170,-37.9016,145.08294,Southern Metropolitan
17176,Jacana,10 Bliburg St,3,h,615000,S,14,3,1,1,757,115,-37.6899,144.91092,Northern Metropolitan
17177,Jacana,15 Fidge Ct,3,h,575000,PI,14,3,1,1,600,92.5,-37.68991,144.91132,Northern Metropolitan
17178,Jacana,7 Leech Ct,3,h,480000,S,14,3,1,1,638,92.5,-37.68275,144.90672,Northern Metropolitan
17179,Kalkallo,7 Malcolm St,3,h,615000,S,20.6,3,1,1,2023,1213.8,-37.5304,144.94824,Northern Metropolitan
17180,Kealba,59 Rowan Dr,4,h,668500,S,14,4,2,2,365,146,-37.72971,144.82654,Western Metropolitan
17181,Keilor East,4 Brees Rd,5,h,1080000,VB,11.7,5,3,2,547,348,-37.75014,144.87182,Western Metropolitan
17182,Kew,6 Bowyer Av,5,h,3350000,S,5.4,5,3,4,734,162.5,-37.80672,145.05511,Southern Metropolitan
17183,Kew,5 Bright St,4,h,1925000,VB,5.4,4,2,2,612,196,-37.80166,145.04333,Southern Metropolitan
17184,Kew,29 Cecil St,4,h,1950000,S,5.4,4,2,2,568,162.5,-37.80742,145.05185,Southern Metropolitan
17185,Kew,21 Dean St,4,h,2810000,S,5.4,4,2,2,621,162.5,-37.81552,145.05753,Southern Metropolitan
17186,Kew,5 Majella Ct,3,h,3300000,VB,5.4,3,2,2,844,162.5,-37.80619,145.05723,Southern Metropolitan
17187,Kew,18 Pakington St,5,h,2600000,VB,5.4,5,2,2,660,221,-37.80427,145.03464,Southern Metropolitan
17188,Kew,7 Thomas St,4,h,3900000,PI,5.4,4,3,3,774,115,-37.81152,145.04885,Southern Metropolitan
17189,Kew East,16 Frater St,3,h,1759000,S,7.3,3,1,2,701,188,-37.79148,145.06111,Southern Metropolitan
17190,Kew East,65 Munro St,4,h,2400000,VB,7.3,4,2,2,808,280,-37.78783,145.06274,Southern Metropolitan
17191,Kilsyth,34 Beatrice St,4,h,855000,S,26,4,2,4,900,110,-37.79783,145.31924,Eastern Metropolitan
17192,Kings Park,19 Aldergate Cr,3,h,585000,SP,14,3,1,4,706,18,-37.74012,144.7718,Western Metropolitan
17193,Kingsville,112 Wales St,4,h,1480000,VB,6.4,4,2,2,373,150,-37.8117,144.87925,Western Metropolitan
17194,Lalor,56 French St,3,h,784000,S,16.3,3,1,1,700,120,-37.6726,145.02001,Northern Metropolitan
17195,Lilydale,29 Bristol Cr,3,h,660000,VB,29.9,3,2,1,649,5343.25,-37.7668,145.36781,Eastern Victoria
17196,Maidstone,5 Smith St,3,h,830000,VB,6.4,3,1,2,427,123,-37.77916,144.87998,Western Metropolitan
17197,Malvern,2 Embling Rd,5,h,4510000,S,5.9,5,3,2,879,183,-37.85279,145.03059,Southern Metropolitan
17198,Malvern,6B Henderson Av,4,h,5040000,S,5.9,4,3,2,465,183,-37.84783,145.03492,Southern Metropolitan
17199,Malvern,13 Wilks Av,5,h,6300000,S,5.9,5,4,4,900,435,-37.84802,145.03341,Southern Metropolitan
17200,Malvern East,1B Ivanhoe Gr,4,t,1042000,S,8.4,4,2,1,170,146,-37.87837,145.08093,Southern Metropolitan
17201,Malvern East,11 Karma Av,4,h,2105000,S,8.4,4,2,2,647,146,-37.88331,145.06464,Southern Metropolitan
17202,Malvern East,2 Peak St,3,h,1351000,S,8.4,3,1,3,725,146,-37.88009,145.08792,Southern Metropolitan
17203,Maribyrnong,24 Gatehouse Pl,2,h,527000,SP,4.3,2,1,1,4627,70,-37.77394,144.88112,Western Metropolitan
17204,Maribyrnong,45 Magazine Wy,4,h,1440000,S,4.3,4,4,2,311,141,-37.78506,144.8984,Western Metropolitan
17205,Meadow Heights,1 Camms Wy,3,h,520000,SP,17.4,3,1,1,487,111,-37.6578,144.91286,Northern Metropolitan
17206,Meadow Heights,5 Homewood Ct,3,h,445000,S,17.4,3,1,1,650,111,-37.65739,144.91854,Northern Metropolitan
17207,Meadow Heights,16 Hopkins Wy,3,h,510500,S,17.4,3,1,2,563,111,-37.64159,144.92453,Northern Metropolitan
17208,Meadow Heights,25 Melaleuca Dr,3,h,480000,PI,17.4,3,2,1,470,115,-37.64676,144.91356,Northern Metropolitan
17209,Meadow Heights,5 Mia Pl,4,h,460000,VB,17.4,4,2,2,510,111,-37.64097,144.91952,Northern Metropolitan
17210,Melton South,24 Brennan St,3,h,443000,S,29.8,3,1,3,603,114,-37.70478,144.57211,Western Victoria
17211,Melton West,4 Eliana Cl,3,h,465000,SP,31.7,3,2,5,879,169,-37.66952,144.55359,Northern Victoria
17212,Mentone,83 Collins St,4,h,1530000,S,20,4,3,1,635,154,-37.97967,145.06246,South-Eastern Metropolitan
17213,Mentone,23 Flinders St,4,h,1535000,VB,20,4,2,2,604,192,-37.97575,145.0575,South-Eastern Metropolitan
17214,Mernda,49 Cortona Gra,3,h,508000,S,25.9,3,2,1,336,167,-37.60419,145.08172,Northern Metropolitan
17215,Mernda,7 Francesca Dr,4,h,720000,SP,25.9,4,2,2,553,193,-37.60786,145.08913,Northern Metropolitan
17216,Mernda,25 Lockhart St,4,h,500000,PI,25.9,4,2,2,336,167,-37.58557,145.08408,Northern Metropolitan
17217,Middle Park,36 Park Rd,4,h,2650000,S,3,4,2,0,199,192,-37.85372,144.96579,Southern Metropolitan
17218,Mill Park,60 Blackman Av,4,h,737500,SP,17.9,4,2,1,604,140,-37.66356,145.06762,Northern Metropolitan
17219,Mill Park,273 Childs Rd,3,h,640000,S,17.9,3,2,3,533,140,-37.66356,145.05606,Northern Metropolitan
17220,Mill Park,7 Flintoff Ct,3,h,665000,S,17.9,3,2,2,617,140,-37.6652,145.0364,Northern Metropolitan
17221,Mill Park,8 Northam Ct,3,h,625000,S,17.9,3,1,2,644,140,-37.66795,145.05018,Northern Metropolitan
17222,Mill Park,61 Pindari Av,3,h,590000,S,17.9,3,1,2,531,140,-37.65392,145.05106,Northern Metropolitan
17223,Mill Park,5 Protea Ct,3,h,620000,S,17.9,3,2,2,604,136,-37.67145,145.0478,Northern Metropolitan
17224,Mitcham,54 Barkly Tce,2,h,845000,S,17.2,2,1,2,461,147.5,-37.81713,145.19954,Eastern Metropolitan
17225,Mitcham,33 Linlithgow St,4,h,1212000,S,17.2,4,2,2,507,147.5,-37.82282,145.2051,Eastern Metropolitan
17226,Mont Albert,6 Carson Av,4,h,2300000,VB,10.2,4,3,1,553,250,-37.81465,145.10415,Eastern Metropolitan
17227,Montmorency,8 Aanensen Ct,5,h,980000,S,16.2,5,3,2,849,150,-37.72081,145.12913,Eastern Metropolitan
17228,Moonee Ponds,37 Addison St,4,h,1835000,S,6.2,4,2,1,438,183,-37.77011,144.92881,Western Metropolitan
17229,Moonee Ponds,23 Byron St,3,h,1800000,PI,6.2,3,2,2,525,143,-37.77155,144.92166,Western Metropolitan
17230,Moonee Ponds,86C Clarinda Rd,4,h,1683000,S,6.2,4,2,2,596,143,-37.76302,144.90807,Western Metropolitan
17231,Moonee Ponds,22 Darling St,4,h,1800000,S,6.2,4,2,2,550,174,-37.7677,144.91107,Western Metropolitan
17232,Moonee Ponds,28 Steele St,4,h,1782000,S,6.2,4,1,1,669,143,-37.76963,144.92948,Western Metropolitan
17233,Moorabbin,3 Joan St,3,h,1100000,VB,14.3,3,1,3,636,133,-37.94123,145.04988,Southern Metropolitan
17234,Mooroolbark,173 Cardigan Rd,3,h,650000,VB,26.5,3,1,2,1280,107,-37.78975,145.33579,Eastern Victoria
17235,Mooroolbark,33 Highland Cr,4,h,790000,S,26.5,4,2,1,983,107,-37.79215,145.31267,Eastern Victoria
17236,Mooroolbark,25 Neville St,3,h,940000,S,26.5,3,2,2,862,107,-37.78133,145.30885,Eastern Victoria
17237,Mount Waverley,56 Alice St,4,h,1378000,S,14.2,4,1,1,738,162,-37.8677,145.12696,Eastern Metropolitan
17238,Mount Waverley,69 Bruce St,5,h,855000,PI,14.2,5,2,2,1058,162,-37.88492,145.13459,Eastern Metropolitan
17239,Mount Waverley,49 Carrol Gr,4,h,1092000,S,14.2,4,2,2,733,162,-37.89139,145.11456,Eastern Metropolitan
17240,Mount Waverley,11 Mummery St,4,h,1705000,S,14.2,4,2,2,806,162,-37.87923,145.12935,Eastern Metropolitan
17241,Mount Waverley,27 Solomon St,3,h,1000000,S,14.2,3,1,2,660,150,-37.88811,145.11153,Eastern Metropolitan
17242,Mount Waverley,40 Sunhill Rd,3,h,1400000,PI,14.2,3,1,2,724,139,-37.86824,145.128,Eastern Metropolitan
17243,Mount Waverley,68 Wilga St,4,h,1500000,PI,14.2,4,2,2,673,259,-37.89003,145.13272,Eastern Metropolitan
17244,Mulgrave,6 Murdoch Av,3,h,960000,S,18.8,3,1,2,648,152,-37.91449,145.16173,South-Eastern Metropolitan
17245,Murrumbeena,2 Atkinson St,3,h,1300000,VB,10.1,3,2,1,636,125,-37.90381,145.06992,Southern Metropolitan
17246,Murrumbeena,6 Thaxted Rd,3,h,1352500,S,10.1,3,1,4,663,125,-37.89836,145.06843,Southern Metropolitan
17247,Newport,78 Anderson St,5,h,1680000,S,6.2,5,2,3,479,250,-37.84456,144.87459,Western Metropolitan
17248,Newport,2A Ford St,2,h,850000,VB,6.2,2,1,2,173,107,-37.84426,144.87911,Western Metropolitan
17249,Newport,195 Mason St,3,h,1030000,SP,6.2,3,1,3,528,110,-37.84089,144.86617,Western Metropolitan
17250,Newport,3 Mirls St,3,h,881000,SP,6.2,3,1,1,305,136,-37.84541,144.87913,Western Metropolitan
17251,Niddrie,34 Grandview Rd,3,h,1355000,S,10.4,3,1,4,650,150.5,-37.73843,144.88903,Western Metropolitan
17252,Niddrie,23 Hutchison St,4,h,1340000,S,10.4,4,3,2,344,270,-37.73779,144.88392,Western Metropolitan
17253,Niddrie,63A Nolan St,4,h,1300000,VB,10.4,4,3,2,314,270,-37.741,144.88474,Western Metropolitan
17254,Noble Park,14 Kleine St,3,h,680000,S,22.7,3,1,1,533,130,-37.97064,145.16896,South-Eastern Metropolitan
17255,North Melbourne,9 George St,3,h,1270000,S,1.8,3,2,2,214,137,-37.79025,144.94093,Northern Metropolitan
17256,North Melbourne,70 Provost St,2,t,810000,S,1.8,2,1,1,1145,74.5,-37.8017,144.94602,Northern Metropolitan
17257,Northcote,4 Balgonie Pl,2,h,940000,S,5.3,2,1,1,130,73,-37.77018,144.99969,Northern Metropolitan
17258,Northcote,53 Bent St,2,h,1010000,S,5.3,2,1,1,240,117,-37.76718,144.9949,Northern Metropolitan
17259,Northcote,40 Bridge St,4,h,1750000,S,5.3,4,1,2,378,117,-37.77813,144.99383,Northern Metropolitan
17260,Northcote,4 Jeffrey St,3,h,1225000,VB,5.3,3,1,1,222,108,-37.78323,145.00957,Northern Metropolitan
17261,Northcote,9 McLachlan St,3,h,2125000,S,5.3,3,1,1,423,127,-37.78207,144.99348,Northern Metropolitan
17262,Northcote,41 South Cr,4,h,1610000,PI,5.3,4,1,1,561,117,-37.77886,145.00307,Northern Metropolitan
17263,Nunawading,143 Junction Rd,3,h,950000,PI,15.4,3,1,4,631,136,-37.80796,145.17397,Eastern Metropolitan
17264,Nunawading,24 Nicholson St,3,h,1115000,S,15.4,3,1,1,728,136,-37.81453,145.17882,Eastern Metropolitan
17265,Nunawading,242 Springvale Rd,3,h,1105000,S,15.4,3,2,1,711,136,-37.82665,145.17404,Eastern Metropolitan
17266,Oak Park,5 Curie Av,3,h,1099000,S,11.2,3,1,1,754,137,-37.71626,144.92604,Northern Metropolitan
17267,Oakleigh South,13 Norwood St,3,h,898000,S,15.5,3,1,1,534,147,-37.93735,145.08472,South-Eastern Metropolitan
17268,Parkdale,10 Cherrington Ct,4,h,1100000,VB,21.5,4,2,2,650,215,-37.9941,145.08355,South-Eastern Metropolitan
17269,Pascoe Vale,2/2 Archibald St,2,u,660000,S,8.5,2,1,1,167,116,-37.73031,144.93294,Northern Metropolitan
17270,Pascoe Vale,30 Park St,2,h,852000,S,8.5,2,1,1,486,116,-37.72619,144.92447,Northern Metropolitan
17271,Pascoe Vale,3 Quick St,4,h,863000,SP,8.5,4,2,2,283,168,-37.72196,144.93017,Northern Metropolitan
17272,Pascoe Vale,16 Wicklow St,3,h,830000,S,8.5,3,1,2,500,116,-37.71867,144.94259,Northern Metropolitan
17273,Patterson Lakes,3 Town La,4,h,975000,PI,31.2,4,2,2,460,236,-38.06049,145.14094,South-Eastern Metropolitan
17274,Point Cook,1 Daisy Dr,4,h,738000,S,14.7,4,2,2,540,191,-37.90482,144.75049,Western Metropolitan
17275,Point Cook,6 Lincolnheath Bvd,4,h,830000,SP,14.7,4,2,2,700,235,-37.90265,144.7522,Western Metropolitan
17276,Port Melbourne,376 Howe Pde,3,h,1276000,S,3.5,3,1,1,323,105.5,-37.83687,144.92593,Southern Metropolitan
17277,Port Melbourne,1 Page Av,4,h,1820000,PI,3.5,4,1,1,329,105.5,-37.83641,144.92679,Southern Metropolitan
17278,Prahran,62 Aberdeen Rd,4,h,2420000,PI,4.6,4,3,2,164,100,-37.85288,145.00531,Southern Metropolitan
17279,Prahran,389 High St,2,h,1350000,S,4.6,2,2,0,164,135,-37.85277,145.00129,Southern Metropolitan
17280,Preston,91 Dundas St,3,h,950000,PI,8.4,3,1,2,301,0,-37.75302,145.00948,Northern Metropolitan
17281,Preston,50 Garnet St,2,t,635000,S,8.4,2,1,2,152,110,-37.74542,145.00086,Northern Metropolitan
17282,Preston,252 Gower St,3,h,1000000,S,8.4,3,1,1,353,112,-37.74064,145.00746,Northern Metropolitan
17283,Preston,68 Hotham St,3,h,1250000,PI,8.4,3,2,1,206,108,-37.74731,145.00751,Northern Metropolitan
17284,Preston,6 Irene St,3,h,870000,VB,8.4,3,1,4,475,120,-37.74465,145.00603,Northern Metropolitan
17285,Preston,48 Malpas St,3,h,1085000,S,8.4,3,1,2,535,120,-37.734,145.0202,Northern Metropolitan
17286,Preston,63 Malpas St,3,h,752000,S,8.4,3,1,1,650,120,-37.73412,145.0186,Northern Metropolitan
17287,Princes Hill,244 Richardson St,2,h,1530000,S,3.5,2,2,1,124,156,-37.78395,144.96755,Northern Metropolitan
17288,Reservoir,36 Crispe St,3,h,1022000,S,12,3,1,3,625,110,-37.72626,144.99482,Northern Metropolitan
17289,Reservoir,30 Elinda Pl,2,h,445000,S,12,2,1,1,144,95,-37.69824,145.02372,Northern Metropolitan
17290,Reservoir,604A Gilbert Rd,2,h,730000,S,12,2,2,2,192,110,-37.72589,144.99266,Northern Metropolitan
17291,Reservoir,66 Glasgow Av,3,h,730000,S,12,3,1,2,587,110,-37.70309,144.99782,Northern Metropolitan
17292,Reservoir,31 Henty St,3,h,947500,S,12,3,1,2,515,110,-37.71932,145.00038,Northern Metropolitan
17293,Reservoir,117c Hickford St,3,t,691000,S,12,3,2,1,208,110,-37.70436,145.01726,Northern Metropolitan
17294,Reservoir,7 Pickett St,3,h,651000,S,12,3,2,1,289,110,-37.70222,145.01666,Northern Metropolitan
17295,Reservoir,41 Pine St,3,h,1029000,S,12,3,1,1,572,110,-37.72013,144.99767,Northern Metropolitan
17296,Reservoir,6 Wilkinson St,3,h,728000,S,12,3,1,1,239,110,-37.72697,145.01904,Northern Metropolitan
17297,Richmond,6 Albert Pl,3,h,1798000,S,2.4,3,2,1,144,145,-37.82467,145.0127,Northern Metropolitan
17298,Richmond,3 Allans Pl,2,t,1000000,S,2.4,2,1,1,79,95,-37.81696,145.00502,Northern Metropolitan
17299,Richmond,9 Bosisto St,3,h,1150000,S,2.4,3,2,1,109,124,-37.81627,144.99744,Northern Metropolitan
17300,Richmond,184 Buckingham St,3,t,1150000,SP,2.4,3,2,1,104,118,-37.81471,145.0086,Northern Metropolitan
17301,Richmond,76 Buckingham St,3,h,2210000,S,2.4,3,3,2,285,218,-37.81415,145.00381,Northern Metropolitan
17302,Richmond,37 Crown St,3,h,1530000,S,2.4,3,1,3,370,95,-37.81676,145.01039,Northern Metropolitan
17303,Ringwood,8 Forest Ct,5,h,1225000,S,19.9,5,2,2,776,139,-37.78423,145.25121,Eastern Metropolitan
17304,Ringwood,3/3 Garden St,3,h,1013000,S,19.9,3,2,2,313,139,-37.82087,145.23869,Eastern Metropolitan
17305,Ringwood,8 Margaret St,4,h,955000,PI,19.9,4,3,6,710,277,-37.81519,145.21356,Eastern Metropolitan
17306,Ringwood,34 Oliver St,3,h,880000,S,19.9,3,1,2,738,139,-37.80711,145.23584,Eastern Metropolitan
17307,Ringwood East,24 Gracedale Av,3,h,790000,S,21.3,3,2,2,582,115.5,-37.82465,145.26179,Eastern Metropolitan
17308,Ringwood North,2 McMahon Ct,4,h,1100000,SP,19.9,4,2,2,710,129,-37.7913,145.24013,Eastern Metropolitan
17309,Ringwood North,18 Montalbo Rd,4,h,970000,VB,19.9,4,2,2,1146,129,-37.80719,145.21723,Eastern Metropolitan
17310,Rockbank,21 Socrates Wy,3,h,675000,S,23.8,3,2,4,1241,832.5,-37.7346,144.66451,Western Metropolitan
17311,Rosanna,14 Darvall St,3,h,1330000,S,8.9,3,1,3,945,142,-37.74053,145.06251,Eastern Metropolitan
17312,Rowville,85 Seebeck Rd,5,h,750000,VB,23.5,5,3,2,742,241,-37.93765,145.22329,South-Eastern Metropolitan
17313,Roxburgh Park,50 Ravenhill Bvd,4,h,577500,S,20.6,4,2,2,666,147,-37.6361,144.91884,Northern Metropolitan
17314,Roxburgh Park,10 Thurmand Ct,4,h,600000,PI,20.6,4,2,2,517,224,-37.63522,144.92848,Northern Metropolitan
17315,Sandringham,9 Miller St,3,h,1800000,S,15.2,3,2,3,668,169,-37.95469,145.02152,Southern Metropolitan
17316,Seaford,15 East Rd,3,h,960000,S,35.4,3,2,2,1228,158,-38.10471,145.14203,South-Eastern Metropolitan
17317,Seaford,25 Kananook Av,3,h,955000,S,35.4,3,2,2,1000,197,-38.11526,145.12831,South-Eastern Metropolitan
17318,Seaford,5 Tyrone St,4,h,499000,S,35.4,4,2,0,539,158,-38.10968,145.14148,South-Eastern Metropolitan
17319,Seddon,52 Austin St,3,h,1020000,VB,5.1,3,1,0,213,97,-37.80563,144.89352,Western Metropolitan
17320,Seddon,28 Charles St,4,h,1085000,SP,5.1,4,1,0,258,113.5,-37.80692,144.89513,Western Metropolitan
17321,South Kingsville,55A Vernon St,4,h,1030000,SP,6.2,4,3,2,212,192,-37.83187,144.87164,Western Metropolitan
17322,South Melbourne,99 Bank St,2,h,1087000,S,1.9,2,1,0,141,113,-37.83284,144.96622,Southern Metropolitan
17323,South Melbourne,10 Bridport St,3,h,3050000,S,1.9,3,2,0,150,213,-37.83846,144.96262,Southern Metropolitan
17324,South Melbourne,4 Clarendon Pl,3,h,1640000,VB,1.9,3,2,0,105,113,-37.83574,144.96243,Southern Metropolitan
17325,South Melbourne,320 Dorcas St,4,h,2000000,S,1.9,4,3,1,273,113,-37.83442,144.95489,Southern Metropolitan
17326,South Melbourne,37 Ferrars Pl,3,h,2000000,S,1.9,3,1,1,179,113,-37.84047,144.95941,Southern Metropolitan
17327,South Melbourne,32 Mountain St,2,h,1840000,S,1.9,2,1,1,177,113,-37.83706,144.94977,Southern Metropolitan
17328,South Morang,18 Birrali Wy,3,h,635000,S,20.5,3,2,2,351,174,-37.62444,145.06902,Northern Metropolitan
17329,South Morang,93 Stagecoach Bvd,3,h,681000,S,20.5,3,2,2,632,173,-37.64754,145.09858,Northern Metropolitan
17330,South Morang,18 Woodruff Rd,4,h,702000,S,20.5,4,2,2,714,245,-37.62287,145.0906,Northern Metropolitan
